ts,open,high,low,close,kvwapd1,kvwaph4,kvwaph1,kvwapm30,kvwapm15,kvwapm5,kvwapm1,fair_price,breakout_price,breakout_coc,breakout_rev
2021-07-15,32803,33170,31140,31866.43,32493.34103,32475.50014,32336.30256,32225.80027,32152.90356,32105.41142,32087.27938,58457.54,,,
2021-07-16,31865.53,32245,31018.59,31382.95,31733.61826,31733.6602,31733.69012,31735.75567,31739.21591,31738.69443,31734.85225,58457.54,,,
2021-07-17,31382.96,31945,31150.02,31496.65,31433.09173,31437.50878,31471.99022,31500.46582,31520.24145,31532.40582,31535.65696,58457.54,,,
2021-07-18,31496.65,32435.93,31075.1,31767,31875.23939,31868.02655,31812.46751,31771.86902,31751.13863,31744.73251,31746.0173,58457.54,,,
2021-07-19,31765.23,31890,30358.77,30823.62,31470.1473,31456.15042,31349.29756,31267.93243,31215.79221,31180.14584,31165.75291,58457.54,,,
2021-07-20,30823.62,31050,29242.24,29775.9,30075.8756,30067.16571,29995.70682,29931.75374,29879.78956,29834.19216,29815.31916,58457.54,,,
2021-07-21,29775.89,32883.9,29472.41,32120,30441.53603,30471.22596,30704.93924,30893.85979,31022.59346,31115.25111,31153.86095,58457.54,,,
2021-07-22,32120,32583.48,31700,32268.11,32032.72501,32036.51257,32064.29036,32085.33887,32098.42799,32104.51911,32107.41829,58457.54,,,
2021-07-23,32268.12,33650,31970.82,33634.46,32447.20921,32444.47597,32424.43438,32413.83152,32417.30564,32437.55429,32454.12062,58457.54,,,
2021-07-24,33631.74,34471,33379.81,34230,33673.90285,33680.2458,33729.92072,33770.55642,33798.43628,33817.92994,33827.29975,58457.54,,,
2021-07-25,34230,35400,33812,35370.66,34246.51658,34248.24186,34263.87494,34281.59805,34299.35721,34316.82993,34328.00243,58457.54,34629.62,TRUE,FALSE
2021-07-26,35370.67,48168.6,35185.49,37218.09,37896.66799,37910.73011,38024.18021,38121.65413,38192.24002,38248.41881,38280.84368,58457.54,,,
2021-07-27,37218.09,39546.34,36384.31,39442.33,37258.61694,37275.35571,37403.69268,37501.30825,37565.26911,37618.94409,37647.201,58457.54,,,
2021-07-28,39448.06,40894,38753,40003.08,39679.40876,39684.42097,39725.13763,39762.24948,39794.96123,39824.0612,39834.98912,58457.54,,,
2021-07-29,40003.08,40665,39203.83,40012.9,39841.4755,39841.02269,39838.71182,39836.98709,39834.68823,39833.63266,39835.02801,58457.54,,,
2021-07-30,40012.89,42316.6,38320,42203.25,39647.28301,39637.20956,39560.60368,39519.82651,39527.91027,39570.63305,39597.6062,58457.54,,,
2021-07-31,42202.6,42494,41030.19,41448.11,41732.87532,41727.04475,41681.56167,41646.51509,41626.88175,41620.07407,41618.18597,58457.54,,,
2021-08-01,41448.1,42614.98,39350.4,39846.78,41720.30165,41710.59566,41636.58318,41578.14595,41536.55752,41497.51278,41474.07305,58457.54,,,
2021-08-02,39846.78,40450,38658,39147.48,39721.74753,39716.98911,39680.41682,39649.63974,39623.68932,39600.53816,39590.5241,58457.54,,,
2021-08-03,39147.47,39774.93,37600,38203.26,38706.42532,38696.65689,38618.4164,38550.72008,38500.20266,38465.27,38453.34369,58457.54,,,
2021-08-04,38201.33,39975.32,37500,39731.31,38248.73596,38267.44257,38410.16835,38525.68773,38610.3032,38675.27499,38702.4696,58457.54,,,
2021-08-05,39731.31,41350,37291,40882.4,39217.94672,39221.37324,39246.71585,39287.94683,39346.4289,39398.65701,39418.68256,58457.54,37500,TRUE,FALSE
2021-08-06,40882.39,43400,39849.82,42825.43,40678.12,40704.74674,40911.35603,41085.29045,41213.57492,41302.17089,41334.53597,58457.54,,,
2021-08-07,42825.43,44753.01,42395.2,44601.11,43279.22493,43286.50139,43344.41516,43396.41351,43442.83467,43490.35657,43516.07412,58457.54,,,
2021-08-08,44601.11,45350,43265,43787.71,44409.66429,44405.80311,44378.15337,44355.75333,44338.08848,44326.16505,44318.84549,58457.54,,,
2021-08-09,43787.71,46483,42785,46259.7,43943.90097,43985.43848,44307.34232,44556.93714,44717.92769,44827.22998,44870.0665,58457.54,,,
2021-08-10,46259.7,46800,44670.05,45589.99,45773.67726,45766.68761,45710.4652,45664.04609,45633.76274,45612.83415,45600.5636,58457.54,,,
2021-08-11,45589.99,46754.27,45354,45522.12,45878.37944,45888.20932,45965.43611,46025.28849,46059.73435,46074.14653,46076.28295,58457.54,,,
2021-08-12,45522.13,46226.67,43800,44385.09,45441.70534,45419.12256,45242.70892,45101.52258,45007.44664,44943.84858,44920.96887,58457.54,,,
2021-08-13,44385.09,47980.69,44208.88,47792.52,45428.25636,45455.20203,45670.94627,45855.97375,45999.43499,46121.40306,46174.20381,58457.54,46800,TRUE,FALSE
2021-08-14,47792.52,48300,46000,47083.74,47399.93083,47385.83715,47276.4105,47194.48879,47145.48767,47114.98023,47104.511,58457.54,,,
2021-08-15,47083.75,47388.75,45480,47006.02,46669.77298,46656.127,46548.69407,46469.77843,46431.67249,46422.07569,46421.3347,58457.54,,,
2021-08-16,47006.02,48074.23,45682.03,45926.23,47360.07338,47342.16508,47203.58941,47090.36456,47009.34069,46951.89597,46931.33373,58457.54,,,
2021-08-17,45926.23,47194,44412.01,44704.84,46163.24946,46158.04075,46118.3676,46077.37667,46035.20855,45997.24919,45979.60689,58457.54,,,
2021-08-18,44704.85,46050,44227.32,44714.09,45045.65484,45050.98387,45093.17451,45124.38719,45138.51577,45142.40914,45145.02128,58457.54,,,
2021-08-19,44714.09,47100,43938.38,46772,44739.9841,44758.53211,44900.58437,45019.97645,45112.45493,45185.57165,45216.23008,58457.54,44227.32,TRUE,FALSE
2021-08-20,46772,49500,46650,49332.74,47250.50574,47271.0321,47428.27415,47558.36465,47657.2066,47738.55815,47777.1225,58457.54,48300,TRUE,TRUE
2021-08-21,49332.99,49833,48250,48848.29,48948.24398,48953.29727,48990.07324,49016.47059,49031.63411,49039.59572,49039.57934,58457.54,,,
2021-08-22,48846.11,49556.2,48075.81,49273.28,48969.23909,48964.43869,48928.56001,48900.85866,48883.78055,48881.72307,48887.90132,58457.54,,,
2021-08-23,49273.28,50600,49075.01,49523.91,49925.84143,49923.05421,49904.9897,49893.32947,49888.78956,49894.64613,49898.86335,58457.54,,,
2021-08-24,49523.23,49888.88,47600,47719.36,49283.81146,49269.07191,49158.05071,49070.75359,49009.10693,48961.02767,48936.165,58457.54,,,
2021-08-25,47719.37,49297.8,47130.57,48992.65,48072.02976,48077.3686,48119.89178,48164.6706,48209.30995,48248.12174,48265.56793,58457.54,,,
2021-08-26,48992.65,49380,46280,46853.06,47938.04841,47915.54989,47732.841,47577.84236,47468.28415,47390.98443,47361.30408,58457.54,,,
2021-08-27,46854.22,49220,46359.97,49083.98,47251.31648,47268.67384,47404.40526,47520.10315,47611.91363,47693.49144,47730.01188,58457.54,,,
2021-08-28,49082.13,49333,48395.65,48931.99,48992.61538,48989.19738,48961.38153,48937.94085,48921.02995,48908.84368,48904.48286,58457.54,,,
2021-08-29,48931.99,49769.2,47741.31,48795.41,48727.62708,48724.28978,48695.58805,48670.79061,48655.10655,48650.59269,48651.62457,58457.54,,,
2021-08-30,48795.42,48916.25,46876.49,47024.7,48227.03083,48223.66573,48195.041,48170.94165,48151.87498,48123.305,48099.18853,58457.54,,,
2021-08-31,47024.69,48298,46731.03,47150.32,47221.46214,47227.36118,47274.23411,47307.34741,47322.02637,47327.43778,47330.30028,58457.54,,,
2021-09-01,47150.32,49160.79,46550.99,48842.94,47245.74304,47263.7632,47405.47912,47524.97253,47613.21265,47677.54231,47703.06535,58457.54,46731.03,TRUE,FALSE
2021-09-02,48842.93,50420,48631.2,49299.14,49548.64638,49553.43812,49593.00316,49626.35169,49652.58331,49680.0137,49690.52043,58457.54,49769.2,TRUE,TRUE
2021-09-03,49299.14,51111,48333,50027.08,49472.89032,49495.10836,49668.26291,49801.30421,49881.03862,49920.48634,49929.24386,47855.89,,,
2021-09-04,50027.09,50582.08,49360,49940.74,50079.62759,50078.82808,50074.0176,50073.53111,50077.34839,50081.25502,50081.53598,47855.89,,,
2021-09-05,49942.2,51950,49462.59,51799.57,50052.40681,50061.82719,50135.41998,50201.53939,50261.93457,50324.29206,50354.36999,47855.89,,,
2021-09-06,51799.56,52830,51040,52683.97,51728.66893,51728.68695,51729.3136,51735.21251,51748.5127,51769.5711,51782.47514,47855.89,,,
2021-09-07,52683.98,52950,42088,46864.39,51806.60432,51731.01653,51146.27687,50670.58116,50332.81548,50089.92972,49992.76543,47855.89,52830,FALSE,FALSE
2021-09-08,46864.38,47347,44431,46062.29,46490.41331,46482.09879,46416.20215,46360.89669,46323.47988,46302.335,46294.70244,47855.89,,,
2021-09-09,46060.02,47400,45500,46413.88,46218.3558,46228.39873,46305.35692,46361.94957,46392.76326,46408.7754,46414.95036,47855.89,,,
2021-09-10,46413.88,47037.5,44120,44860.83,46395.93087,46378.15141,46238.93712,46124.15533,46039.60235,45970.43758,45941.90402,47855.89,,,
2021-09-11,44860.83,45999,44737.4,45193.78,45292.78853,45297.67993,45335.17083,45360.86567,45372.41625,45377.44631,45380.1779,47855.89,,,
2021-09-12,45194.19,46512.2,44746.51,46046.73,45390.97174,45402.43205,45492.08176,45559.33806,45598.0943,45624.37771,45639.99337,47855.89,,,
2021-09-13,46048.02,46933.89,43323.93,44975.96,45059.46243,45050.53461,44976.81407,44912.84829,44866.10476,44827.79448,44809.217,47855.89,,,
2021-09-14,44975.96,47272.98,44692.9,47087.18,45501.12945,45523.31219,45696.39257,45834.45068,45928.90408,46001.61912,46034.31381,47855.89,,,
2021-09-15,47087.18,48440.93,46675,48106.12,47221.28771,47235.74206,47345.67978,47430.94396,47488.35464,47530.70021,47549.03163,47855.89,,,
2021-09-16,48106.13,48488,47038.21,47745.55,47990.05732,47985.53831,47951.04146,47923.07738,47901.65188,47885.69873,47880.31304,47855.89,,,
2021-09-17,47745.55,48150,46750,47303.11,47763.04742,47754.52847,47689.5248,47639.22298,47605.69182,47582.37257,47572.98129,47855.89,,,
2021-09-18,47303.11,48850,47044.32,48285.15,48005.02309,48013.19655,48081.73597,48140.4271,48180.92894,48212.07291,48226.54589,47855.89,,,
2021-09-19,48284.61,48364.64,46840,47256.91,47906.46573,47899.63842,47847.33873,47805.80907,47774.4911,47743.49985,47726.63827,47855.89,,,
2021-09-20,47256.92,47345,42467.86,43026.6,45710.27975,45667.7183,45332.32767,45059.06095,44865.77264,44716.8337,44648.02766,47855.89,,,
2021-09-21,43026.61,43629.6,39503.58,40726.1,42573.69907,42572.03284,42562.27479,42545.15029,42514.39903,42475.09788,42445.77048,47855.89,42088,FALSE,FALSE
2021-09-22,40727.83,43989.98,40551.49,43520,41997.51221,42015.69462,42160.33784,42288.66218,42393.86333,42485.47802,42527.99148,47855.89,,,
2021-09-23,43520,44976.48,43056,44828.29,43755.53496,43764.79121,43839.03837,43909.75263,43972.71193,44025.29413,44046.72359,47855.89,,,
2021-09-24,44828.29,45134.33,40650,42798.49,43898.29061,43859.38681,43559.02452,43336.65546,43207.23548,43126.51506,43092.82586,47855.89,44976.48,TRUE,FALSE
2021-09-25,42798.49,42950,41630.26,42651.58,42548.96013,42548.38731,42545.51577,42546.1664,42548.44965,42548.37588,42547.40991,47855.89,,,
2021-09-26,42646.84,43940,40725.01,43150,42405.35664,42423.02035,42556.70645,42655.38874,42715.3007,42750.64937,42759.77801,47855.89,,,
2021-09-27,43150.01,44350,42059.13,42122.69,43716.89786,43705.96528,43622.01197,43556.50836,43515.75074,43496.6568,43489.10997,47855.89,,,
2021-09-28,42122.69,42749,40854,41006.32,42169.95913,42157.74279,42063.73257,41992.57486,41950.62667,41924.34564,41909.89651,47855.89,,,
2021-09-29,41002.96,42576.8,40708.73,41499.71,41848.32477,41845.68971,41829.09694,41815.96245,41804.52796,41801.4451,41805.84256,47855.89,,,
2021-09-30,41499.7,44100,41387.78,43796.57,42948.53065,42954.77935,43008.96103,43068.49941,43131.71947,43200.91154,43237.36115,47855.89,,,
2021-10-01,43799.49,48450,43260.01,48123.94,44566.91575,44630.55644,45123.72216,45509.72578,45765.29979,45944.16733,46014.4069,47855.89,44350,FALSE,FALSE
2021-10-02,48123.93,48338.68,47410,47626.61,47733.84028,47737.70438,47764.45672,47783.64559,47796.82332,47804.65979,47803.02419,42743.89,,,
2021-10-03,47626.62,49304.12,47071.26,48187.3,47771.40762,47780.47444,47852.10287,47913.63405,47957.87356,47981.89354,47988.81931,42743.89,,,
2021-10-04,48187.99,49544.48,46885.29,49198.22,47842.53456,47853.45808,47937.16127,48010.47438,48069.13421,48111.19019,48129.11805,42743.89,,,
2021-10-05,49199.78,51888,49009.21,51455.12,49516.61535,49535.11651,49680.01192,49804.44582,49904.49261,49989.8027,50027.17636,42743.89,,,
2021-10-06,51460.22,56416.02,50410,55321.6,51715.89709,51765.29869,52144.13851,52450.45111,52670.35688,52832.34584,52899.44398,42743.89,,,
2021-10-07,55327.45,55337.8,53374.34,53814.99,54671.53075,54660.19001,54569.62764,54497.72173,54451.42178,54415.01622,54394.14166,42743.89,,,
2021-10-08,53814.99,56208.73,53647.3,53975,54351.54153,54358.8472,54417.92626,54459.11356,54475.03047,54478.90372,54479.67921,42743.89,,,
2021-10-09,53974.99,55589,53656.66,54960.77,54519.50746,54529.13139,54605.81709,54667.02306,54707.21659,54737.83407,54754.05319,42743.89,,,
2021-10-10,54960.79,56789,54101,54700,55096.75795,55100.35607,55131.1826,55160.51646,55180.06527,55182.86102,55179.84044,42743.89,,,
2021-10-11,54700,57880,54458,57500.01,56079.33754,56102.98233,56291.65557,56453.15804,56574.45886,56669.41997,56711.33064,42743.89,,,
2021-10-12,57500.01,57756.52,53750,56011.84,56943.14733,56931.4326,56841.10677,56762.48956,56700.50578,56660.75801,56646.20991,42743.89,,,
2021-10-13,56011.83,57822.38,54271.24,57393.65,55882.71125,55886.03284,55908.74472,55939.39762,55983.54664,56029.24937,56049.74842,42743.89,,,
2021-10-14,57393.65,58586.67,56800,57378.19,57809.5845,57802.0212,57743.37562,57700.43032,57679.92817,57676.63836,57676.49174,42743.89,,,
2021-10-15,57377.12,63997.61,56900,61702.33,58805.04803,58844.37847,59159.24505,59441.30048,59669.90232,59846.62873,59915.35613,42743.89,,,
2021-10-16,61702.33,62444.23,60220,60925.56,61553.53093,61543.02516,61463.16687,61403.34604,61366.15478,61341.1538,61331.68064,42743.89,,,
2021-10-17,60925.56,61796.47,58850,61571.45,60978.50104,60974.45691,60942.48796,60912.83879,60889.92802,60885.63285,60893.90091,42743.89,,,
2021-10-18,61571.45,62800,59897.61,62037.92,62005.51272,61995.54891,61918.66918,61863.29958,61833.85395,61824.83067,61829.64255,42743.89,,,
2021-10-19,62037.92,64500,61300,64316.7,62297.08915,62311.74529,62428.4954,62538.67141,62637.51375,62720.91281,62756.86444,42743.89,,,
2021-10-20,64314.75,67150,63518.81,66064.24,64272.04766,64305.63579,64561.38421,64760.67849,64890.53751,64972.54173,65004.01963,42743.89,,,
2021-10-21,66064.25,66750,62000,62260.33,65150.91068,65125.12851,64922.9627,64742.91315,64592.78063,64465.96595,64408.8849,42743.89,,,
2021-10-22,62260.33,63796.2,60011.9,60734.27,62822.55951,62798.10548,62612.34083,62458.10787,62342.60776,62260.74125,62231.41732,42743.89,,,
2021-10-23,60734.28,61780,59622,61325.11,61068.21158,61070.20638,61086.32608,61099.51645,61109.8979,61122.25037,61131.1113,42743.89,,,
2021-10-24,61325.09,61550,59504.46,60902.82,60970.31244,60959.46598,60875.97726,60815.56216,60785.04742,60770.99081,60763.9134,42743.89,,,
2021-10-25,60902.82,63795.98,60701,63127.04,62142.4601,62163.55918,62329.70576,62461.4576,62549.06729,62618.23567,62652.77112,42743.89,,,
2021-10-26,63129.25,63362.06,59838.05,60358.75,62743.60432,62734.04539,62656.3725,62581.22266,62507.61208,62423.01765,62379.25415,42743.89,,,
2021-10-27,60358.74,61550,57865,58449.36,60208.88426,60178.06867,59938.78427,59755.15559,59639.60511,59560.32424,59529.14568,42743.89,59504.46,TRUE,FALSE
2021-10-28,58449.36,62641.26,57550,60622.03,59443.48687,59480.5807,59770.0369,59991.79083,60129.3514,60218.87501,60251.74401,42743.89,,,
2021-10-29,60622.02,63069.71,60222,62308.22,61282.86109,61294.49992,61382.36578,61458.87472,61525.09085,61585.40341,61612.71663,42743.89,,,
2021-10-30,62308.21,62415.85,60631.23,61895.19,61809.09992,61802.89149,61752.64856,61710.97378,61682.23366,61660.15424,61651.10193,42743.89,,,
2021-10-31,61895.19,62462.99,60008,61348.61,61562.82999,61542.66899,61383.85423,61261.29611,61188.06647,61147.60754,61135.33834,42743.89,,,
2021-11-01,61347.14,62543.58,59400,60942.87,61284.20148,61289.45562,61329.88859,61346.5185,61333.61179,61313.39716,61307.42033,42743.89,,,
2021-11-02,60942.87,64349.55,60659.58,63266.69,61774.04948,61810.32061,62091.62021,62307.47301,62441.45292,62526.47848,62559.29539,42743.89,63069.71,TRUE,FALSE
2021-11-03,63266.69,63613,60300,62946.45,63028.10622,63019.46473,62952.74639,62904.80022,62880.69338,62869.63013,62865.55764,42743.89,,,
2021-11-04,62946.45,63149,60703,61431.86,62355.60978,62335.29747,62176.79111,62049.26811,61961.10286,61895.3345,61868.14957,42743.89,,,
2021-11-05,61433.9,62671.48,60762,61006,61702.13787,61692.37336,61622.13559,61575.53826,61553.0858,61543.54937,61537.74019,42743.89,,,
2021-11-06,61006,61645.75,60100,61511.3,61053.87225,61047.61066,61001.32986,60975.0791,60971.67323,60980.4339,60986.76772,42743.89,,,
2021-11-07,61511.3,63377.58,61368.26,63316.4,61936.32173,61940.79405,61977.33978,62016.42469,62059.31237,62107.35164,62131.68474,42743.89,,,
2021-11-08,63316.4,67932.89,63308.7,67606.96,65361.11826,65374.93003,65486.84388,65585.77545,65667.234,65754.44787,65814.13479,42743.89,64349.55,FALSE,FALSE
2021-11-09,67606.96,68675.16,66300,67009.98,67734.98819,67725.75739,67657.32206,67607.84104,67581.83047,67573.8843,67570.40256,42743.89,,,
2021-11-10,67010.65,69198.7,62400.51,64920.13,66979.82824,66989.56861,67057.1924,67082.07004,67050.87744,66975.18467,66935.52568,42743.89,,,
2021-11-11,64920.13,65646.98,64147.12,64831.3,64816.50642,64822.09132,64866.29363,64900.48806,64921.71634,64937.93541,64944.02309,42743.89,,,
2021-11-12,64831.2,65500,62313,64156.08,64613.46721,64593.38791,64438.84404,64325.20193,64262.68688,64228.39155,64214.99655,42743.89,,,
2021-11-13,64156.08,65073.24,63430.01,64427,64006.57867,64010.98643,64043.02861,64065.0285,64074.54662,64075.84432,64077.13332,42743.89,,,
2021-11-14,64426.99,65569.99,63640,65568.39,64698.32997,64688.52705,64611.95639,64551.60604,64514.24348,64497.40177,64500.38826,42743.89,,,
2021-11-15,65568.38,66395.05,63351.58,63654.49,65685.35109,65664.94995,65506.85793,65371.35953,65264.91864,65181.37851,65147.90326,42743.89,,,
2021-11-16,63654.49,63655.77,58397.14,60106.03,61410.60983,61389.21444,61216.68191,61067.737,60953.91349,60861.64658,60817.57183,42743.89,62313,TRUE,FALSE
2021-11-17,60106.03,60848.85,58336.68,60366.96,59734.82357,59743.89174,59812.93062,59862.13894,59886.25159,59892.33958,59892.5657,42743.89,,,
2021-11-18,60366.97,60999,56505.48,56921.05,59884.86396,59852.92637,59601.69427,59389.00087,59228.07664,59096.96916,59037.90279,42743.89,,,
2021-11-19,56921.04,58333,55604,58069.51,56840.25267,56858.64551,56998.28253,57100.69838,57157.83232,57188.74407,57203.21939,42743.89,,,
2021-11-20,58069.52,59873.84,57372,59716.29,58520.33199,58521.7426,58534.42788,58557.11812,58594.70606,58643.16676,58667.69993,42743.89,,,
2021-11-21,59716.28,60052.82,58518.88,58661.39,59132.40145,59134.47125,59147.97467,59156.28405,59158.14978,59150.12337,59141.11188,42743.89,,,
2021-11-22,58648.87,59624.56,55600,56268.31,57704.63172,57696.85632,57629.87081,57552.90594,57469.25444,57390.11928,57355.40188,42743.89,55604,FALSE,FALSE
2021-11-23,56268.31,57888,55250,57574.23,56681.13965,56689.36424,56752.79086,56809.77138,56861.01867,56908.1572,56930.18887,42743.89,,,
2021-11-24,57574.24,57775.27,55900,57165.08,56858.52485,56855.85037,56832.48472,56812.31526,56797.50211,56782.7711,56774.97119,42743.89,,,
2021-11-25,57165.09,59449.62,57029,58988.21,57820.78026,57840.91377,57994.18759,58111.34691,58186.93814,58241.40334,58268.34603,42743.89,,,
2021-11-26,58988.36,59186.41,53500,53755.65,57246.71169,57181.10186,56665.79157,56258.31847,55988.22559,55791.45979,55706.04437,42743.89,55250,FALSE,FALSE
2021-11-27,53755.66,55300,53640.69,54738.77,54478.98448,54486.45186,54547.52608,54596.69277,54626.99264,54647.68024,54658.57784,42743.89,,,
2021-11-28,54738.77,57474.76,53245,57315.73,54406.38541,54409.49717,54435.19848,54465.58466,54506.92073,54569.42531,54608.65568,42743.89,,,
2021-11-29,57315.72,58924.21,56715,57827.98,57457.34076,57461.09138,57490.00656,57521.46008,57554.26353,57581.62357,57591.73643,42743.89,,,
2021-11-30,57827.97,59224.99,55900,56975,57291.90513,57299.22819,57349.2319,57372.93773,57371.80444,57355.97698,57344.89842,42743.89,,,
2021-12-01,56978.06,59100,56500,57209.29,57277.28268,57286.86041,57356.51151,57398.15784,57406.7469,57397.44255,57396.57902,42743.89,,,
2021-12-02,57209.28,57428.49,55800,56513.57,56775.18805,56771.62391,56743.07562,56720.71418,56706.67741,56696.44294,56689.19174,42743.89,,,
2021-12-03,56513.56,57670,50604,53612,56503.38983,56483.87042,56330.99433,56184.96833,56048.0897,55927.03098,55877.92409,42743.89,53245,FALSE,FALSE
2021-12-04,53611.86,53889.69,40888.89,49135.66,50437.38132,50376.88893,49887.08628,49486.50493,49223.31613,49038.40641,48961.41577,42743.89,,,
2021-12-05,49135.66,49699.49,47755,49376.6,49092.12496,49088.78247,49066.55002,49052.8386,49045.62721,49042.62635,49041.28742,42743.89,,,
2021-12-06,49373.83,50888,47000,50424.72,48656.2062,48656.41908,48657.77163,48672.07269,48706.17451,48755.59516,48778.65381,42743.89,,,
2021-12-07,50424.72,51929,50012,50577.2,50865.85408,50870.92056,50910.57445,50937.52389,50946.51132,50944.42171,50943.91141,42743.89,,,
2021-12-08,50577.2,51210.6,48533.33,50455.61,50337.74342,50332.96814,50295.94709,50274.45081,50269.50208,50268.68993,50267.87978,42743.89,,,
2021-12-09,50459.61,50773.03,47312.89,47539.76,49739.54453,49713.03442,49504.11181,49325.50102,49188.02765,49081.62144,49037.8101,42743.89,,,
2021-12-10,47539.34,50188.42,46828.23,47136.35,48249.75221,48249.48353,48247.46145,48240.64241,48231.56207,48224.69893,48219.98769,42743.89,,,
2021-12-11,47132.31,49499.05,46724.35,49381.15,48171.4319,48179.84036,48247.12852,48306.52353,48355.88034,48406.19232,48437.55209,42743.89,,,
2021-12-12,49379.51,50768,48616.16,50057.01,49272.02993,49283.82737,49373.23756,49445.54993,49496.96604,49530.06192,49541.89025,42743.89,,,
2021-12-13,50057.02,50180,45600,46679.93,48908.70659,48882.3731,48675.49375,48496.33921,48352.61604,48232.05696,48177.90178,42743.89,46724.35,FALSE,FALSE
2021-12-14,46679.93,48657.92,46255.6,48324.04,46951.30383,46956.56044,47000.24988,47041.98931,47084.40088,47136.5535,47163.4498,49326.675,,,
2021-12-15,48324,49479.75,46518.73,48870.48,48101.81981,48097.13499,48064.80936,48054.56096,48069.80633,48094.23059,48102.75487,49326.675,,,
2021-12-16,48870.48,49439.79,47500,47624.5,48829.9566,48821.71845,48756.85807,48697.19295,48645.08543,48599.72272,48579.74581,49326.675,,,
2021-12-17,47629.1,47988.27,45373.11,46125.33,47465.16915,47447.80471,47312.34943,47204.2506,47130.28231,47074.53206,47051.65972,49326.675,45600,FALSE,FALSE
2021-12-18,46125.33,47336.99,45438.43,46815.99,46315.77802,46327.52216,46421.01046,46495.18276,46543.08095,46576.29496,46589.68427,49326.675,,,
2021-12-19,46815.99,48461.17,46399.37,46668.63,47152.08332,47150.84639,47144.65461,47146.25005,47153.96787,47164.32676,47167.40276,49326.675,,,
2021-12-20,46668.65,47533.42,45530.67,46898.14,46477.03915,46470.29143,46418.9872,46389.72135,46387.87607,46399.57646,46405.46226,49326.675,,,
2021-12-21,46896.82,49298.78,46650,48875.15,47838.75168,47858.632,48020.44317,48160.2934,48265.22871,48349.39013,48384.91119,49326.675,48461.17,TRUE,FALSE
2021-12-22,48875.88,49599,48420.02,48569.69,49006.20573,49002.79068,48977.68349,48962.38127,48958.29903,48958.22301,48955.11502,49326.675,,,
2021-12-23,48569.69,51377.74,48020,50817.92,48487.20018,48506.38656,48657.10404,48795.86907,48917.39397,49016.8504,49054.29223,49326.675,,,
2021-12-24,50817.94,51805,50379.25,50808.55,50994.01691,50995.36001,51004.96635,51011.94469,51015.94994,51016.65525,51016.38982,49326.675,,,
2021-12-25,50809.37,51190,50105,50403.64,50872.73989,50870.19034,50850.58223,50836.53337,50828.91904,50822.95299,50819.64083,49326.675,,,
2021-12-26,50403.64,51300,49350,50765.73,50107.54104,50107.84558,50108.56906,50109.9225,50114.81621,50125.31538,50131.25211,49326.675,,,
2021-12-27,50765.73,52134,50450,50707.72,50878.35287,50887.19006,50954.7542,51007.44989,51040.16929,51054.00965,51054.54967,49326.675,,,
2021-12-28,50707.72,50713.56,47290,47522.03,49499.75471,49477.72642,49301.46952,49142.81034,49011.63744,48901.86581,48854.04163,49326.675,,,
2021-12-29,47522.02,48125.97,46000,46436.54,47733.26256,47726.56798,47675.50952,47636.11074,47608.6812,47584.13821,47567.30402,49326.675,,,
2021-12-30,46436.53,47911.68,45880,47095.02,46788.90432,46801.89683,46903.30543,46982.99077,47033.25153,47062.60859,47073.83874,49326.675,,,
2021-12-31,47095.02,48575,45650,46210.56,47338.23466,47340.44588,47356.77322,47352.10539,47323.09095,47290.60514,47277.4831,49326.675,,,
2022-01-01,46210.57,47943.77,46210.55,47704.35,46880.73987,46888.27794,46948.87537,47002.9501,47046.37229,47083.25318,47101.47046,49326.675,,,
2022-01-02,47704.35,48000,46605.68,47280,47309.16567,47307.17125,47289.37415,47270.01276,47251.49498,47237.44406,47233.44724,49326.675,,,
2022-01-03,47280.01,47575.22,45665.4,46445.81,46999.84714,46994.52261,46952.00719,46908.69862,46865.89132,46828.56937,46814.83643,49326.675,,,
2022-01-04,46445.8,47524.36,45445.57,45833.42,46360.66339,46366.37193,46409.60827,46435.53036,46440.18513,46432.92485,46425.99312,49326.675,45650,TRUE,FALSE
2022-01-05,45833.41,47075.29,42270,43421.69,46279.37479,46270.8378,46202.29805,46126.93445,46039.80861,45944.20563,45903.06032,49326.675,,,
2022-01-06,43421.7,43766,42385.83,43080.01,43198.74201,43193.99351,43155.77747,43124.80921,43103.8413,43088.49603,43083.45232,49326.675,,,
2022-01-07,43080.01,43135,40456.56,41553.86,42290.50866,42281.16912,42204.13861,42131.56196,42070.7776,42019.9959,41995.57166,49326.675,,,
2022-01-08,41553.87,42335,40500,41688.05,41828.49648,41821.68065,41769.93497,41727.62382,41700.05572,41694.02178,41696.81792,49326.675,,,
2022-01-09,41688.05,42773.85,41170,41851.22,41787.3447,41789.45049,41807.46948,41830.6816,41858.69877,41883.39686,41889.53746,49326.675,,,
2022-01-10,41851.22,42219.84,39610,41801.55,41757.27804,41747.23681,41672.02455,41622.31204,41600.89389,41592.75307,41590.66926,49326.675,,,
2022-01-11,41801.55,43118,41255,42700.68,41980.80886,41985.54602,42025.1555,42069.39523,42115.29089,42156.09393,42172.7384,49326.675,,,
2022-01-12,42700.69,44300,42415,43880.72,42793.4485,42809.35556,42931.20892,43027.02544,43092.18645,43138.45996,43157.06299,49326.675,,,
